District,Date,Rainfall
Burhanpur,01-07-2018,7.864516129
Burhanpur,01-08-2018,8.775483871
Burhanpur,01-09-2018,3.712666667
Burhanpur,01-10-2018,0
Burhanpur,01-11-2018,0.014333333
Burhanpur,01-12-2018,0
Burhanpur,01-01-2019,0
Burhanpur,01-02-2019,0
Burhanpur,01-03-2019,0
Burhanpur,01-04-2019,0.048666667
Burhanpur,01-05-2019,0.030967742
Burhanpur,01-06-2019,3.655
Burhanpur,01-07-2019,10.93096774
Burhanpur,01-08-2019,13.43903226
Burhanpur,01-09-2019,9.280666667
Burhanpur,01-10-2019,2.401290323
Burhanpur,01-11-2019,1.37
Burhanpur,01-12-2019,0.066451613
Burhanpur,01-01-2020,0.275806452
Burhanpur,01-02-2020,0
Burhanpur,01-03-2020,0.141290323
Burhanpur,01-04-2020,0
Burhanpur,01-05-2020,0.028214286
Burhanpur,01-06-2020,5.459333333
Burhanpur,01-07-2020,9.53375
Burhanpur,01-08-2020,8.515483871
Burhanpur,01-09-2020,3.576333333
Burhanpur,01-10-2020,1.128387097
Burhanpur,01-11-2020,0.003
Burhanpur,01-12-2020,0.121290323
Burhanpur,01-01-2021,0.032903226
Burhanpur,01-02-2021,0.039642857
Burhanpur,01-03-2021,0.167419355
Burhanpur,01-04-2021,0.024827586
Burhanpur,01-05-2021,0.235862069
Burhanpur,01-06-2021,3.245416667
Burhanpur,01-07-2021,6.127586207
Burhanpur,01-08-2021,5.292903226
Burhanpur,01-09-2021,9.253333333
Burhanpur,01-10-2021,4.182580645
Burhanpur,01-11-2021,0.112666667
Burhanpur,01-12-2021,0.028064516
Burhanpur,01-01-2022,0.036129032
Burhanpur,01-02-2022,0
Burhanpur,01-03-2022,0.117
Burhanpur,01-04-2022,0
Burhanpur,01-05-2022,0.056451613
Burhanpur,01-06-2022,3.059666667
Burhanpur,01-07-2022,17.08034483
Burhanpur,01-08-2022,5.605483871
Burhanpur,01-09-2022,10.434
Burhanpur,01-10-2022,3.863548387
Burhanpur,01-11-2022,0
Burhanpur,01-12-2022,0.128064516
Burhanpur,01-01-2023,0.039333333
Burhanpur,01-02-2023,0
Burhanpur,01-03-2023,0.96516129
Burhanpur,01-04-2023,1.724666667
Burhanpur,01-05-2023,1.214193548
Burhanpur,01-06-2023,3.625862069
Burhanpur,01-07-2023,12.58258065
Burhanpur,01-08-2023,3.026774194
Burhanpur,01-09-2023,11.77466667
Burhanpur,01-10-2023,0.003225806
Burhanpur,01-11-2023,2.190666667
Burhanpur,01-12-2023,0.41516129
Chhatarpur,01-01-2014,1.713225806
Chhatarpur,01-02-2014,1.548214286
Chhatarpur,01-03-2014,0.601935484
Chhatarpur,01-04-2014,0.092
Chhatarpur,01-05-2014,0.035806452
Chhatarpur,01-06-2014,1.742333333
Chhatarpur,01-07-2014,6.292258065
Chhatarpur,01-08-2014,6.356451613
Chhatarpur,01-09-2014,3.658666667
Chhatarpur,01-10-2014,0.962903226
Chhatarpur,01-11-2014,0
Chhatarpur,01-12-2014,0.861612903
Chhatarpur,01-01-2015,1.523548387
Chhatarpur,01-02-2015,0.448571429
Chhatarpur,01-03-2015,2.053870968
Chhatarpur,01-04-2015,1.199666667
Chhatarpur,01-05-2015,0.027419355
Chhatarpur,01-06-2015,4.946333333
Chhatarpur,01-07-2015,7.230967742
Chhatarpur,01-08-2015,6.126774194
Chhatarpur,01-09-2015,1.671
Chhatarpur,01-10-2015,0.71
Chhatarpur,01-11-2015,0.156
Chhatarpur,01-12-2015,0.103870968
Chhatarpur,01-01-2016,0.534193548
Chhatarpur,01-02-2016,0.055517241
Chhatarpur,01-03-2016,0.461290323
Chhatarpur,01-04-2016,0
Chhatarpur,01-05-2016,0.507419355
Chhatarpur,01-06-2016,3.032666667
Chhatarpur,01-07-2016,20.63290323
Chhatarpur,01-08-2016,20.46322581
Chhatarpur,01-09-2016,3.143666667
Chhatarpur,01-10-2016,0.405806452
Chhatarpur,01-11-2016,0
Chhatarpur,01-12-2016,0
Chhatarpur,01-01-2017,0.030322581
Chhatarpur,01-02-2017,0.081785714
Chhatarpur,01-03-2017,0.059354839
Chhatarpur,01-04-2017,0
Chhatarpur,01-05-2017,0.19516129
Chhatarpur,01-06-2017,2.491333333
Chhatarpur,01-07-2017,11.02258065
Chhatarpur,01-08-2017,4.529677419
Chhatarpur,01-09-2017,3.531
Chhatarpur,01-10-2017,0.008064516
Chhatarpur,01-11-2017,0
Chhatarpur,01-12-2017,0
Chhatarpur,01-01-2018,0
Chhatarpur,01-02-2018,0.446785714
Chhatarpur,01-03-2018,0
Chhatarpur,01-04-2018,0.297
Chhatarpur,01-05-2018,0.651935484
Chhatarpur,01-06-2018,2.106333333
Chhatarpur,01-07-2018,12.08258065
Chhatarpur,01-08-2018,8.680967742
Chhatarpur,01-09-2018,5.829
Chhatarpur,01-10-2018,0.007741935
Chhatarpur,01-11-2018,0
Chhatarpur,01-12-2018,0
Chhatarpur,01-01-2019,0.131290323
Chhatarpur,01-02-2019,0.231785714
Chhatarpur,01-03-2019,0.039032258
Chhatarpur,01-04-2019,0.313666667
Chhatarpur,01-05-2019,0.048387097
Chhatarpur,01-06-2019,0.952666667
Chhatarpur,01-07-2019,9.539677419
Chhatarpur,01-08-2019,14.55483871
Chhatarpur,01-09-2019,13.08933333
Chhatarpur,01-10-2019,1.500645161
Chhatarpur,01-11-2019,0
Chhatarpur,01-12-2019,0.850322581
Chhatarpur,01-01-2020,0.829032258
Chhatarpur,01-02-2020,0.014482759
Chhatarpur,01-03-2020,0.54483871
Chhatarpur,01-04-2020,0.603333333
Chhatarpur,01-05-2020,0.842857143
Chhatarpur,01-06-2020,5.62
Chhatarpur,01-07-2020,7.325
Chhatarpur,01-08-2020,10.84290323
Chhatarpur,01-09-2020,3.332
Chhatarpur,01-10-2020,0.002580645
Chhatarpur,01-11-2020,0.207666667
Chhatarpur,01-12-2020,0.215806452
Chhatarpur,01-01-2021,0.04483871
Chhatarpur,01-02-2021,0.202857143
Chhatarpur,01-03-2021,0.042258065
Chhatarpur,01-04-2021,0.055517241
Chhatarpur,01-05-2021,2.634827586
Chhatarpur,01-06-2021,2.560416667
Chhatarpur,01-07-2021,8.673103448
Chhatarpur,01-08-2021,7.139677419
Chhatarpur,01-09-2021,5.450666667
Chhatarpur,01-10-2021,0.951935484
Chhatarpur,01-11-2021,0
Chhatarpur,01-12-2021,0.148709677
Chhatarpur,01-01-2022,2.733870968
Chhatarpur,01-02-2022,0.007777778
Chhatarpur,01-03-2022,0.025
Chhatarpur,01-04-2022,0
Chhatarpur,01-05-2022,0.624516129
Chhatarpur,01-06-2022,3.042666667
Chhatarpur,01-07-2022,7.235862069
Chhatarpur,01-08-2022,11.65741935
Chhatarpur,01-09-2022,4.727333333
Chhatarpur,01-10-2022,4.502258065
Chhatarpur,01-11-2022,0
Chhatarpur,01-12-2022,0
Chhatarpur,01-01-2023,0.599666667
Chhatarpur,01-02-2023,0
Chhatarpur,01-03-2023,0.891935484
Chhatarpur,01-04-2023,0.476
Chhatarpur,01-05-2023,1.259032258
Chhatarpur,01-06-2023,5.422413793
Chhatarpur,01-07-2023,4.870967742
Chhatarpur,01-08-2023,10.0116129
Chhatarpur,01-09-2023,6.592333333
Chhatarpur,01-10-2023,0.185483871
Chhatarpur,01-11-2023,0.304666667
Chhatarpur,01-12-2023,0.302903226
Chhindwara,01-01-2014,0.53483871
Chhindwara,01-02-2014,1.565714286
Chhindwara,01-03-2014,0.481290323
Chhindwara,01-04-2014,0.32
Chhindwara,01-05-2014,0.202258065
Chhindwara,01-06-2014,3.183333333
Chhindwara,01-07-2014,11.91870968
Chhindwara,01-08-2014,6.541290323
Chhindwara,01-09-2014,4.491
Chhindwara,01-10-2014,1.071935484
Chhindwara,01-11-2014,0.422666667
Chhindwara,01-12-2014,0.286129032
Chhindwara,01-01-2015,0.791612903
Chhindwara,01-02-2015,0.652857143
Chhindwara,01-03-2015,3.093225806
Chhindwara,01-04-2015,1.045
Chhindwara,01-05-2015,0.344516129
Chhindwara,01-06-2015,6.677
Chhindwara,01-07-2015,9.504516129
Chhindwara,01-08-2015,12.46677419
Chhindwara,01-09-2015,3.540333333
Chhindwara,01-10-2015,1.143548387
Chhindwara,01-11-2015,0.016
Chhindwara,01-12-2015,0.01
Chhindwara,01-01-2016,0.454516129
Chhindwara,01-02-2016,0.190344828
Chhindwara,01-03-2016,0.629032258
Chhindwara,01-04-2016,0
Chhindwara,01-05-2016,0.397096774
Chhindwara,01-06-2016,4.901333333
Chhindwara,01-07-2016,20.6183871
Chhindwara,01-08-2016,9.648709677
Chhindwara,01-09-2016,4.515666667
Chhindwara,01-10-2016,1.305483871
Chhindwara,01-11-2016,0
Chhindwara,01-12-2016,0
Chhindwara,01-01-2017,0.065483871
Chhindwara,01-02-2017,0.318928571
Chhindwara,01-03-2017,0.001290323
Chhindwara,01-04-2017,0
Chhindwara,01-05-2017,0.440322581
Chhindwara,01-06-2017,4.341
Chhindwara,01-07-2017,8.966774194
Chhindwara,01-08-2017,6.512580645
Chhindwara,01-09-2017,6.57
Chhindwara,01-10-2017,1.062258065
Chhindwara,01-11-2017,0.000666667
Chhindwara,01-12-2017,0
Chhindwara,01-01-2018,0
Chhindwara,01-02-2018,1.681071429
Chhindwara,01-03-2018,0.000967742
Chhindwara,01-04-2018,0.551666667
Chhindwara,01-05-2018,0.228387097
Chhindwara,01-06-2018,6.163333333
Chhindwara,01-07-2018,10.56322581
Chhindwara,01-08-2018,6.902580645
Chhindwara,01-09-2018,3.848
Chhindwara,01-10-2018,0
Chhindwara,01-11-2018,0.029666667
Chhindwara,01-12-2018,0.318387097
Chhindwara,01-01-2019,0.648387097
Chhindwara,01-02-2019,0.163928571
Chhindwara,01-03-2019,0.481290323
Chhindwara,01-04-2019,0.245
Chhindwara,01-05-2019,0.002580645
Chhindwara,01-06-2019,2.098666667
Chhindwara,01-07-2019,12.58483871
Chhindwara,01-08-2019,16.81548387
Chhindwara,01-09-2019,18.33766667
Chhindwara,01-10-2019,1.365483871
Chhindwara,01-11-2019,0.01
Chhindwara,01-12-2019,0.596129032
Chhindwara,01-01-2020,1.195483871
Chhindwara,01-02-2020,0.936896552
Chhindwara,01-03-2020,1.122903226
Chhindwara,01-04-2020,0.455
Chhindwara,01-05-2020,0.241785714
Chhindwara,01-06-2020,7.329666667
Chhindwara,01-07-2020,9.371875
Chhindwara,01-08-2020,18.49258065
Chhindwara,01-09-2020,6.096
Chhindwara,01-10-2020,1.189677419
Chhindwara,01-11-2020,0.223333333
Chhindwara,01-12-2020,0.051935484
Chhindwara,01-01-2021,0.05
Chhindwara,01-02-2021,0.518571429
Chhindwara,01-03-2021,0.227096774
Chhindwara,01-04-2021,0.076206897
Chhindwara,01-05-2021,2.078965517
Chhindwara,01-06-2021,7.4875
Chhindwara,01-07-2021,9.611034483
Chhindwara,01-08-2021,5.663548387
Chhindwara,01-09-2021,8.916333333
Chhindwara,01-10-2021,1.441290323
Chhindwara,01-11-2021,0.105
Chhindwara,01-12-2021,0.451935484
Chhindwara,01-01-2022,1.220322581
Chhindwara,01-02-2022,0.240740741
Chhindwara,01-03-2022,0.042666667
Chhindwara,01-04-2022,0.003214286
Chhindwara,01-05-2022,0.202903226
Chhindwara,01-06-2022,4.776
Chhindwara,01-07-2022,18.75241379
Chhindwara,01-08-2022,18.11258065
Chhindwara,01-09-2022,10.48733333
Chhindwara,01-10-2022,3.046774194
Chhindwara,01-11-2022,0
Chhindwara,01-12-2022,0.047096774
Chhindwara,01-01-2023,0.046
Chhindwara,01-02-2023,0
Chhindwara,01-03-2023,0.550645161
Chhindwara,01-04-2023,1.531666667
Chhindwara,01-05-2023,1.362580645
Chhindwara,01-06-2023,7.47862069
Chhindwara,01-07-2023,12.37354839
Chhindwara,01-08-2023,8.002903226
Chhindwara,01-09-2023,11.028
Chhindwara,01-10-2023,0.167096774
Chhindwara,01-11-2023,1.137666667
Chhindwara,01-12-2023,0.736129032
Damoh,01-01-2014,1.690967742
Damoh,01-02-2014,2.122142857
Damoh,01-03-2014,0.419354839
Damoh,01-04-2014,0.023333333
Damoh,01-05-2014,0.009354839
Damoh,01-06-2014,3.112333333
Damoh,01-07-2014,7.235806452
Damoh,01-08-2014,8.006774194
Damoh,01-09-2014,2.993333333
Damoh,01-10-2014,0.624193548
Damoh,01-11-2014,0
Damoh,01-12-2014,0.189677419
Damoh,01-01-2015,1.531612903
Damoh,01-02-2015,0.326071429
Damoh,01-03-2015,2.022903226
Damoh,01-04-2015,1.426666667
Damoh,01-05-2015,0.007096774
Damoh,01-06-2015,4.326
Damoh,01-07-2015,7.741935484
Damoh,01-08-2015,8.16516129
Damoh,01-09-2015,1.545
Damoh,01-10-2015,0.979677419
Damoh,01-11-2015,0.005666667
Damoh,01-12-2015,0.008064516
Damoh,01-01-2016,0.668709677
Damoh,01-02-2016,0.007586207
Damoh,01-03-2016,0.187419355
Damoh,01-04-2016,0
Damoh,01-05-2016,0.473870968
Damoh,01-06-2016,2.413666667
Damoh,01-07-2016,23.87903226
Damoh,01-08-2016,15.28548387
Damoh,01-09-2016,2.942666667
Damoh,01-10-2016,1.136774194
Damoh,01-11-2016,0
Damoh,01-12-2016,0
Damoh,01-01-2017,0.162903226
Damoh,01-02-2017,0.213928571
Damoh,01-03-2017,0.102258065
Damoh,01-04-2017,0
Damoh,01-05-2017,0.231935484
Damoh,01-06-2017,4.167333333
Damoh,01-07-2017,10.64
Damoh,01-08-2017,2.963548387
Damoh,01-09-2017,5.898666667
Damoh,01-10-2017,0.289677419
Damoh,01-11-2017,0
Damoh,01-12-2017,0
Damoh,01-01-2018,0
Damoh,01-02-2018,0.567857143
Damoh,01-03-2018,0.002258065
Damoh,01-04-2018,0.172
Damoh,01-05-2018,0.024193548
Damoh,01-06-2018,3.23
Damoh,01-07-2018,11.54193548
Damoh,01-08-2018,10.23322581
Damoh,01-09-2018,5.350333333
Damoh,01-10-2018,0.091290323
Damoh,01-11-2018,0
Damoh,01-12-2018,0
Damoh,01-01-2019,0.007096774
Damoh,01-02-2019,0.04
Damoh,01-03-2019,0.008387097
Damoh,01-04-2019,0.265666667
Damoh,01-05-2019,0
Damoh,01-06-2019,1.481
Damoh,01-07-2019,12.83387097
Damoh,01-08-2019,19.72516129
Damoh,01-09-2019,15.18433333
Damoh,01-10-2019,0.530645161
Damoh,01-11-2019,0.002
Damoh,01-12-2019,0.195483871
Damoh,01-01-2020,0.79
Damoh,01-02-2020,0.000344828
Damoh,01-03-2020,0.158064516
Damoh,01-04-2020,0.111
Damoh,01-05-2020,0.272142857
Damoh,01-06-2020,5.022333333
Damoh,01-07-2020,6.51875
Damoh,01-08-2020,15.22806452
Damoh,01-09-2020,4.892333333
Damoh,01-10-2020,0.100967742
Damoh,01-11-2020,0.178333333
Damoh,01-12-2020,0.343225806
Damoh,01-01-2021,0.009032258
Damoh,01-02-2021,0.274285714
Damoh,01-03-2021,0.56483871
Damoh,01-04-2021,0.27
Damoh,01-05-2021,3.477241379
Damoh,01-06-2021,3.34375
Damoh,01-07-2021,8.652413793
Damoh,01-08-2021,4.958387097
Damoh,01-09-2021,6.399
Damoh,01-10-2021,0.611290323
Damoh,01-11-2021,0.005333333
Damoh,01-12-2021,0.432258065
Damoh,01-01-2022,1.143548387
Damoh,01-02-2022,0.006296296
Damoh,01-03-2022,0.011666667
Damoh,01-04-2022,0
Damoh,01-05-2022,0.369032258
Damoh,01-06-2022,5.313333333
Damoh,01-07-2022,11.09206897
Damoh,01-08-2022,15.68451613
Damoh,01-09-2022,6.39
Damoh,01-10-2022,2.661935484
Damoh,01-11-2022,0
Damoh,01-12-2022,0
Damoh,01-01-2023,0.088
Damoh,01-02-2023,0
Damoh,01-03-2023,0.612258065
Damoh,01-04-2023,0.810666667
Damoh,01-05-2023,0.870967742
Damoh,01-06-2023,5.435517241
Damoh,01-07-2023,6.133870968
Damoh,01-08-2023,12.80903226
Damoh,01-09-2023,5.59
Damoh,01-10-2023,0.165806452
Damoh,01-11-2023,0.141666667
Damoh,01-12-2023,0.690967742
Datia,01-01-2014,1.150322581
Datia,01-02-2014,1.243928571
Datia,01-03-2014,0.346451613
Datia,01-04-2014,0.170333333
Datia,01-05-2014,0.207096774
Datia,01-06-2014,1.050666667
Datia,01-07-2014,5.507741935
Datia,01-08-2014,4.984193548
Datia,01-09-2014,4.899666667
Datia,01-10-2014,0.188709677
Datia,01-11-2014,0
Datia,01-12-2014,0.945483871
Datia,01-01-2015,1.101290323
Datia,01-02-2015,0.241428571
Datia,01-03-2015,1.959677419
Datia,01-04-2015,0.261333333
Datia,01-05-2015,0.168709677
Datia,01-06-2015,1.179666667
Datia,01-07-2015,7.625483871
Datia,01-08-2015,4.952903226
Datia,01-09-2015,1.089333333
Datia,01-10-2015,0.325483871
Datia,01-11-2015,0.092333333
Datia,01-12-2015,0.094516129
Datia,01-01-2016,0.161935484
Datia,01-02-2016,0
Datia,01-03-2016,0.093225806
Datia,01-04-2016,0
Datia,01-05-2016,1.401612903
Datia,01-06-2016,3.331666667
Datia,01-07-2016,6.599032258
Datia,01-08-2016,6.075483871
Datia,01-09-2016,0.918666667
Datia,01-10-2016,0.841290323
Datia,01-11-2016,0
Datia,01-12-2016,0
Datia,01-01-2017,0.543870968
Datia,01-02-2017,0
Datia,01-03-2017,0.053225806
Datia,01-04-2017,0
Datia,01-05-2017,0.651935484
Datia,01-06-2017,3.057666667
Datia,01-07-2017,4.88
Datia,01-08-2017,4.260322581
Datia,01-09-2017,2.722333333
Datia,01-10-2017,0.000645161
Datia,01-11-2017,0
Datia,01-12-2017,0.009677419
Datia,01-01-2018,0
Datia,01-02-2018,0.068928571
Datia,01-03-2018,0.001935484
Datia,01-04-2018,0.120666667
Datia,01-05-2018,0.119032258
Datia,01-06-2018,2.031333333
Datia,01-07-2018,13.42645161
Datia,01-08-2018,5.933548387
Datia,01-09-2018,7.947666667
Datia,01-10-2018,0
Datia,01-11-2018,0
Datia,01-12-2018,0.005483871
Datia,01-01-2019,0.010322581
Datia,01-02-2019,0.439642857
Datia,01-03-2019,0.003225806
Datia,01-04-2019,0.095666667
Datia,01-05-2019,0.02516129
Datia,01-06-2019,0.979
Datia,01-07-2019,7.977741935
Datia,01-08-2019,4.932903226
Datia,01-09-2019,7.081666667
Datia,01-10-2019,0.780967742
Datia,01-11-2019,0.021666667
Datia,01-12-2019,0.321290323
Datia,01-01-2020,1.054193548
Datia,01-02-2020,0
Datia,01-03-2020,0.312258065
Datia,01-04-2020,0.211333333
Datia,01-05-2020,0.408928571
Datia,01-06-2020,2.619333333
Datia,01-07-2020,5.554375
Datia,01-08-2020,6.841612903
Datia,01-09-2020,1.134666667
Datia,01-10-2020,0
Datia,01-11-2020,0.240666667
Datia,01-12-2020,0
Datia,01-01-2021,0.015806452
Datia,01-02-2021,0.063928571
Datia,01-03-2021,0.110967742
Datia,01-04-2021,0.016551724
Datia,01-05-2021,1.561724138
Datia,01-06-2021,1.254583333
Datia,01-07-2021,7.46862069
Datia,01-08-2021,8.532903226
Datia,01-09-2021,5.602333333
Datia,01-10-2021,3.703870968
Datia,01-11-2021,0.025
Datia,01-12-2021,0.216774194
Datia,01-01-2022,1.329032258
Datia,01-02-2022,0.06962963
Datia,01-03-2022,0.008
Datia,01-04-2022,0
Datia,01-05-2022,0.295483871
Datia,01-06-2022,1.098666667
Datia,01-07-2022,6.654827586
Datia,01-08-2022,7.030967742
Datia,01-09-2022,9.159
Datia,01-10-2022,2.196774194
Datia,01-11-2022,0
Datia,01-12-2022,0
Datia,01-01-2023,0.251666667
Datia,01-02-2023,0
Datia,01-03-2023,0.19
Datia,01-04-2023,0.024
Datia,01-05-2023,0.645483871
Datia,01-06-2023,3.933103448
Datia,01-07-2023,6.576451613
Datia,01-08-2023,8.861290323
Datia,01-09-2023,5.891333333
Datia,01-10-2023,0.107096774
Datia,01-11-2023,0.067
Datia,01-12-2023,0.305483871
Dewas,01-01-2014,1.127419355
Dewas,01-02-2014,1.535357143
Dewas,01-03-2014,0.034516129
Dewas,01-04-2014,0.005
Dewas,01-05-2014,0.009677419
Dewas,01-06-2014,0.257
Dewas,01-07-2014,10.96387097
Dewas,01-08-2014,3.745806452
Dewas,01-09-2014,6.044
Dewas,01-10-2014,0.439677419
Dewas,01-11-2014,0.030666667
Dewas,01-12-2014,0.154516129
Dewas,01-01-2015,2.156129032
Dewas,01-02-2015,0.048571429
Dewas,01-03-2015,0.938709677
Dewas,01-04-2015,0.697333333
Dewas,01-05-2015,0.007741935
Dewas,01-06-2015,7.514
Dewas,01-07-2015,15.22774194
Dewas,01-08-2015,12.32225806
Dewas,01-09-2015,2.753
Dewas,01-10-2015,0.11
Dewas,01-11-2015,0
Dewas,01-12-2015,0
Dewas,01-01-2016,0.15483871
Dewas,01-02-2016,0
Dewas,01-03-2016,0.019677419
Dewas,01-04-2016,0
Dewas,01-05-2016,0.163870968
Dewas,01-06-2016,5.749
Dewas,01-07-2016,11.78903226
Dewas,01-08-2016,10.92677419
Dewas,01-09-2016,3.241666667
Dewas,01-10-2016,0.796451613
Dewas,01-11-2016,0
Dewas,01-12-2016,0
Dewas,01-01-2017,0.071612903
Dewas,01-02-2017,0.009285714
Dewas,01-03-2017,0.032258065
Dewas,01-04-2017,0
Dewas,01-05-2017,0.011290323
Dewas,01-06-2017,4.905333333
Dewas,01-07-2017,8.572580645
Dewas,01-08-2017,6.708387097
Dewas,01-09-2017,7.055333333
Dewas,01-10-2017,0.368387097
Dewas,01-11-2017,0
Dewas,01-12-2017,0.000645161
Dewas,01-01-2018,0
Dewas,01-02-2018,0.083571429
Dewas,01-03-2018,0.002903226
Dewas,01-04-2018,0.009666667
Dewas,01-05-2018,0
Dewas,01-06-2018,8.803666667
Dewas,01-07-2018,7.992258065
Dewas,01-08-2018,5.271290323
Dewas,01-09-2018,2.695
Dewas,01-10-2018,0.101612903
Dewas,01-11-2018,0
Dewas,01-12-2018,0
Dewas,01-01-2019,0
Dewas,01-02-2019,0.035714286
Dewas,01-03-2019,0.021935484
Dewas,01-04-2019,0.010666667
Dewas,01-05-2019,0.022903226
Dewas,01-06-2019,2.546666667
Dewas,01-07-2019,14.10451613
Dewas,01-08-2019,13.99354839
Dewas,01-09-2019,19.599
Dewas,01-10-2019,1.351290323
Dewas,01-11-2019,0.204666667
Dewas,01-12-2019,0.026774194
Dewas,01-01-2020,0.033225806
Dewas,01-02-2020,0
Dewas,01-03-2020,0.237741935
Dewas,01-04-2020,0.014
Dewas,01-05-2020,0.023214286
Dewas,01-06-2020,12.39266667
Dewas,01-07-2020,4.325625
Dewas,01-08-2020,20.35387097
Dewas,01-09-2020,8.964666667
Dewas,01-10-2020,0.080967742
Dewas,01-11-2020,0.006333333
Dewas,01-12-2020,0.281612903
Dewas,01-01-2021,0.079354839
Dewas,01-02-2021,0.100357143
Dewas,01-03-2021,0.191290323
Dewas,01-04-2021,0
Dewas,01-05-2021,0.458965517
Dewas,01-06-2021,4.934583333
Dewas,01-07-2021,7.105862069
Dewas,01-08-2021,7.342580645
Dewas,01-09-2021,9.095
Dewas,01-10-2021,2.804516129
Dewas,01-11-2021,0
Dewas,01-12-2021,0.058064516
Dewas,01-01-2022,0.432903226
Dewas,01-02-2022,0
Dewas,01-03-2022,0.004666667
Dewas,01-04-2022,0
Dewas,01-05-2022,0.000645161
Dewas,01-06-2022,3.595666667
Dewas,01-07-2022,22.82275862
Dewas,01-08-2022,15.66322581
Dewas,01-09-2022,6.471666667
Dewas,01-10-2022,3.145483871
Dewas,01-11-2022,0
Dewas,01-12-2022,0.013870968
Dewas,01-01-2023,0.144
Dewas,01-02-2023,0
Dewas,01-03-2023,0.465806452
Dewas,01-04-2023,0.538333333
Dewas,01-05-2023,1.620645161
Dewas,01-06-2023,4.422068966
Dewas,01-07-2023,14.79903226
Dewas,01-08-2023,3.20483871
Dewas,01-09-2023,14.18866667
Dewas,01-10-2023,0.047419355
Dewas,01-11-2023,0.655666667
Dewas,01-12-2023,0.170322581
Dhar,01-01-2014,0.213870968
Dhar,01-02-2014,1.069285714
Dhar,01-03-2014,0.083225806
Dhar,01-04-2014,0.003666667
Dhar,01-05-2014,0.004516129
Dhar,01-06-2014,0.885333333
Dhar,01-07-2014,9.074516129
Dhar,01-08-2014,4.320322581
Dhar,01-09-2014,9.044666667
Dhar,01-10-2014,0.187096774
Dhar,01-11-2014,0.058
Dhar,01-12-2014,0.259032258
Dhar,01-01-2015,0.552580645
Dhar,01-02-2015,0.085357143
Dhar,01-03-2015,0.882903226
Dhar,01-04-2015,0.339
Dhar,01-05-2015,0.018387097
Dhar,01-06-2015,5.789333333
Dhar,01-07-2015,15.3216129
Dhar,01-08-2015,6.241290323
Dhar,01-09-2015,3.427
Dhar,01-10-2015,0.338064516
Dhar,01-11-2015,0.049666667
Dhar,01-12-2015,0
Dhar,01-01-2016,0.052580645
Dhar,01-02-2016,0
Dhar,01-03-2016,0.034193548
Dhar,01-04-2016,0
Dhar,01-05-2016,0.108709677
Dhar,01-06-2016,3.359333333
Dhar,01-07-2016,8.619677419
Dhar,01-08-2016,9.014193548
Dhar,01-09-2016,6.076666667
Dhar,01-10-2016,2.803225806
Dhar,01-11-2016,0
Dhar,01-12-2016,0
Dhar,01-01-2017,0
Dhar,01-02-2017,0
Dhar,01-03-2017,0
Dhar,01-04-2017,0
Dhar,01-05-2017,0.039032258
Dhar,01-06-2017,4.259
Dhar,01-07-2017,8.234516129
Dhar,01-08-2017,7.531290323
Dhar,01-09-2017,4.975666667
Dhar,01-10-2017,0.499677419
Dhar,01-11-2017,0
Dhar,01-12-2017,0.335806452
Dhar,01-01-2018,0
Dhar,01-02-2018,0
Dhar,01-03-2018,0
Dhar,01-04-2018,0
Dhar,01-05-2018,0
Dhar,01-06-2018,4.814
Dhar,01-07-2018,6.743225806
Dhar,01-08-2018,7.171612903
Dhar,01-09-2018,4.859333333
Dhar,01-10-2018,0.058387097
Dhar,01-11-2018,0
Dhar,01-12-2018,0
Dhar,01-01-2019,0
Dhar,01-02-2019,0.003214286
Dhar,01-03-2019,0
Dhar,01-04-2019,0.060666667
Dhar,01-05-2019,0
Dhar,01-06-2019,3.045
Dhar,01-07-2019,10.01354839
Dhar,01-08-2019,14.25774194
Dhar,01-09-2019,11.39733333
Dhar,01-10-2019,1.785483871
Dhar,01-11-2019,0.476
Dhar,01-12-2019,0
Dhar,01-01-2020,0
Dhar,01-02-2020,0
Dhar,01-03-2020,0.090322581
Dhar,01-04-2020,0
Dhar,01-05-2020,0.031428571
Dhar,01-06-2020,6.804
Dhar,01-07-2020,6.046875
Dhar,01-08-2020,12.09967742
Dhar,01-09-2020,7.980333333
Dhar,01-10-2020,0.595483871
Dhar,01-11-2020,0
Dhar,01-12-2020,0.734516129
Dhar,01-01-2021,0.308709677
Dhar,01-02-2021,0.184285714
Dhar,01-03-2021,0.018387097
Dhar,01-04-2021,0.000344828
Dhar,01-05-2021,0.291724138
Dhar,01-06-2021,2.817916667
Dhar,01-07-2021,5.201034483
Dhar,01-08-2021,4.229032258
Dhar,01-09-2021,7.677333333
Dhar,01-10-2021,2.142580645
Dhar,01-11-2021,0.343666667
Dhar,01-12-2021,0.805806452
Dhar,01-01-2022,0.42
Dhar,01-02-2022,0
Dhar,01-03-2022,0.053333333
Dhar,01-04-2022,0
Dhar,01-05-2022,0.008709677
Dhar,01-06-2022,2.023
Dhar,01-07-2022,9.936896552
Dhar,01-08-2022,7.320645161
Dhar,01-09-2022,7.331
Dhar,01-10-2022,2.310322581
Dhar,01-11-2022,0
Dhar,01-12-2022,0.032580645
Dhar,01-01-2023,0.001
Dhar,01-02-2023,0
Dhar,01-03-2023,0.074193548
Dhar,01-04-2023,0.518
Dhar,01-05-2023,0.588387097
